sensor-left,sensor-front,sensor-right,direction
sensor-left,sensor-front,sensor-right,direction
11.1534,25.49285,12.98367,99.56472
11.47039,26.25469,12.65154,98.41945
11.77318,0,12.29501,97.28713
12.06288,0,11.96203,96.17062
12.34057,0,11.63003,95.07281
12.34057,0,11.63003,95.07281
12.60739,0,11.28036,93.99805
12.86415,0,10.95282,92.94823
13.11161,0,10.63548,91.92551
13.35048,0,10.29251,90.93216
13.58144,0,9.969737,89.97047
13.8051,0,9.665946,89.04265
14.02203,0,9.33602,88.15086
14.02203,0,9.33602,88.15086
14.23289,0,9.009863,87.29846
14.43812,0,8.700617,86.48668
14.63813,0,8.407063,85.71689
14.83334,0,8.128042,84.99048
15.02416,0,7.862452,84.30887
15.02416,0,7.862452,84.30887
15.21111,0,7.609255,83.6747
15.39453,0,7.367392,83.08853
15.5748,0,7.135874,82.55111
15.75231,0,6.913744,82.06319
15.92745,0,6.700105,81.6255
16.10058,0,6.49412,81.23848
16.10058,0,6.49412,81.23848
16.27218,0,6.295,80.90393
16.44277,0,6.101863,80.62216
16.61279,0,5.913937,80.39314
16.78277,0,5.730504,80.21705
16.92504,0,5.55085,80.09435
16.92504,0,5.55085,80.09435
17.03639,0,5.37425,80.02748
17.14837,0,5.199876,80.01691
17.2527,0,5.02698,80.063
17.32358,0,4.85486,80.16637
17.39638,0,4.74875,80.32793
17.39638,0,4.74875,80.32793
17.46178,0,4.660355,80.55119
17.49319,0,4.569962,80.83737
17.52843,0,4.555781,81.18723
17.54353,0,4.550266,81.60159
17.53773,0,4.543299,82.0815
17.53773,0,4.543299,82.0815
17.53824,0,4.618474,82.63103
17.49219,0,4.686536,83.25002
17.45334,0,4.772308,83.93916
17.38505,0,4.913602,84.69984
17.30795,0,5.04427,85.53376
17.21119,0,5.214753,86.44287
17.098,0,5.408831,87.42548
16.96801,0,5.588427,88.48209
16.8222,0,5.828545,89.61452
16.65601,0,6.059143,90.82027
16.48246,0,6.28698,92.10006
16.27944,0,6.558544,93.45074
16.0831,0,6.808099,94.87226
15.8462,0,7.066321,96.36108
15.8462,0,7.066321,96.36108
15.61474,0,7.342978,97.91626
15.36732,0,7.595353,99.53392
15.10601,0,7.85567,101.2103
14.85235,0,8.123724,102.9436
14.57141,0,8.36683,104.7298
14.57141,0,8.36683,104.7298
14.29709,0,8.604078,106.5665
14.02599,0,8.854886,108.4492
13.73873,0,9.081658,110.3737
13.46567,0,9.286403,112.3359
13.19145,0,9.507673,114.3324
12.91242,0,9.716465,116.3588
12.91242,0,9.716465,116.3588
12.65891,0,9.905243,118.4112
12.38958,0,10.07581,120.4856
12.15426,0,10.26208,122.5774
11.90012,0,10.43726,124.6828
11.6798,0,10.59646,126.7978
11.45078,0,10.74109,128.9191
11.45078,0,10.74109,128.9191
11.24874,0,10.88528,131.0412
11.04582,0,11.03728,133.1605
10.86397,0,11.1765,135.2736
10.68692,0,11.30392,137.3775
10.52587,0,11.42033,139.469
10.52587,0,11.42033,139.469
10.37356,0,11.54419,141.5422
10.23288,0,11.6718,143.5941
10.10323,0,11.78939,145.6218
9.981291,0,11.8974,147.6228
9.871494,0,11.99608,149.5948
9.765821,0,12.10945,151.5318
9.765821,0,12.10945,151.5318
9.672407,0,12.2235,153.4313
9.579559,0,12.32868,155.2914
9.498379,0,12.42498,157.11
9.41425,0,12.51942,158.8853
9.340728,0,12.63633,160.6157
9.340728,0,12.63633,160.6157
9.260518,0,12.74467,162.296
9.189481,0,12.84437,163.9245
9.107745,0,12.94181,165.5001
9.03357,0,13.07073,167.0214
8.944423,0,13.19128,168.4876
8.861263,0,13.30358,169.8949
8.861263,0,13.30358,169.8949
8.758344,0,13.4239,171.2427
8.659939,0,13.54736,172.5302
8.536618,0,13.66286,173.757
8.416582,0,13.77032,174.9227
8.291355,0,13.86973,176.0257
8.291355,0,13.86973,176.0257
8.176096,0,13.96106,177.0657
8.077106,0,14.04424,178.043
7.993141,0,14.11924,178.9577
7.923023,0,14.18608,179.8101
7.865622,0,14.24481,179.3997
7.819883,0,14.2955,178.6712
7.819883,0,14.2955,178.6712
7.784789,0,14.33826,178.0034
7.759386,0,14.37327,177.3954
7.742752,0,14.40072,176.8465
7.734009,0,14.42087,176.3554
7.732277,0,14.43406,175.9208
7.732277,0,14.43406,175.9208
7.736758,0,14.44069,175.5398
7.746687,0,14.44111,175.2117
7.761353,0,14.4358,174.9337
7.780074,0,14.42518,174.7048
7.80221,0,14.40976,174.5222
7.80221,0,14.40976,174.5222
7.827179,0,14.39003,174.3838
7.854431,0,14.36648,174.2883
7.883348,0,14.33982,174.2307
7.913529,0,14.31044,174.2104
7.944605,0,14.27876,174.2257
7.976215,0,14.24524,174.2745
7.976215,0,14.24524,174.2745
8.008033,0,14.21036,174.3533
8.039784,0,14.1745,174.4606
8.071172,0,14.13813,174.5939
8.101945,0,14.10168,174.7502
8.131904,0,14.06551,174.9264
8.131904,0,14.06551,174.9264
8.160967,0,14.02996,175.1173
8.189028,0,13.99527,175.3209
8.216037,0,13.96161,175.5343
8.241919,0,13.92919,175.7543
8.266661,0,13.89816,175.9775
8.290302,0,13.86859,176.2003
8.290302,0,13.86859,176.2003
8.312963,0,13.84051,176.4159
8.334725,0,13.81382,176.6239
8.355669,0,13.78849,176.8205
8.375989,0,13.76436,177.0019
8.39588,0,13.74125,177.1644
8.39588,0,13.74125,177.1644
8.415632,0,13.71894,177.301
8.43548,0,13.69711,177.4121
8.455712,0,13.67547,177.4942
8.476668,0,13.65369,177.5442
8.498706,0,13.63143,177.5592
8.522257,0,13.6083,177.5367
8.522257,0,13.6083,177.5367
8.54772,0,13.58392,177.4744
8.575523,0,13.55793,177.3732
8.606138,0,13.52998,177.231
8.64007,0,13.49969,177.0462
8.677868,0,13.46671,176.8177
8.677868,0,13.46671,176.8177
8.720146,0,13.43069,176.543
8.767453,0,13.39131,176.2234
8.820432,0,13.34822,175.8588
8.879676,0,13.30116,175.4491
