sensor-left,sensor-front,sensor-right,direction
sensor-left,sensor-front,sensor-right,direction
14.00464,0,8.218466,28.52768
14.09409,0,8.141127,28.82866
14.18826,0,8.061105,29.16224
14.2877,0,7.978109,29.52851
14.39294,0,7.891847,29.9276
14.39294,0,7.891847,29.9276
14.50462,0,7.802002,30.36025
14.62334,0,7.708282,30.82636
14.74976,0,7.610367,31.32601
14.88457,0,7.507948,31.85917
15.02487,0,7.400714,32.42571
15.02487,0,7.400714,32.42571
15.16992,0,7.288342,33.02599
15.32538,0,7.170481,33.65886
15.46299,0,7.046805,34.32377
15.61097,0,6.91694,35.01955
15.75089,0,6.780531,35.74545
15.89212,0,6.643108,36.50056
15.89212,0,6.643108,36.50056
16.03231,0,6.510853,37.28375
16.16752,0,6.371046,38.09361
16.30594,0,6.223283,38.92883
16.4359,0,6.076257,39.788
16.57047,0,5.958245,40.66955
16.57047,0,5.958245,40.66955
16.69582,0,5.831604,41.57187
16.82461,0,5.696002,42.49334
16.94597,0,5.562448,43.43223
17.06711,0,5.455854,44.38691
17.18497,0,5.339802,45.3555
17.29673,0,5.213961,46.33614
17.29673,0,5.213961,46.33614
17.41158,0,5.100247,47.32702
17.51242,0,5.003037,48.32637
17.62073,0,4.895736,49.3326
17.71311,0,4.778094,50.34381
17.80797,0,4.691175,51.35842
17.80797,0,4.691175,51.35842
17.89789,0,4.602006,52.37462
17.97841,0,4.502394,53.39091
18.06322,0,4.410084,54.40588
18.13148,0,4.338661,55.41775
18.20057,0,4.256822,56.42519
18.20057,0,4.256822,56.42519
18.26673,0,4.165349,57.42662
18.31984,0,4.111262,58.4208
18.37537,0,4.046898,59.40657
18.42085,0,3.972192,60.38254
18.45823,0,3.924619,61.34762
18.45823,0,3.924619,61.34762
18.49871,0,3.877386,62.30068
18.52374,0,3.820115,63.24073
18.55627,0,3.782587,64.16692
18.5682,0,3.752065,65.07835
18.5893,0,3.711916,65.9742
18.5893,0,3.711916,65.9742
18.59204,0,3.687987,66.8539
18.60021,0,3.67375,67.71674
18.5959,0,3.650344,68.56209
18.59174,0,3.642741,69.38963
18.58042,0,3.644344,70.19884
18.56451,0,3.637259,70.98929
18.56451,0,3.637259,70.98929
18.5462,0,3.648025,71.76087
18.51917,0,3.665098,72.51325
18.49387,0,3.673968,73.24658
18.45632,0,3.704702,73.96059
18.42405,0,3.736817,74.65562
18.42405,0,3.736817,74.65562
18.37653,0,3.761295,75.33214
18.3365,0,3.813189,75.98993
18.28026,0,3.86011,76.62885
18.23054,0,3.905711,77.24957
18.16791,0,3.973984,77.85286
18.16791,0,3.973984,77.85286
18.10885,0,4.035426,78.43945
18.03973,0,4.105375,79.00927
17.97155,0,4.187582,79.56319
17.89594,0,4.263417,80.1012
17.81881,0,4.385758,80.62424
17.73665,0,4.51613,81.13335
17.73665,0,4.51613,81.13335
17.65058,0,4.640383,81.63034
17.56178,0,4.758702,82.11519
17.44446,0,4.871209,82.5889
17.31442,0,4.977964,83.05248
17.19188,0,5.079123,83.50706
17.19188,0,5.079123,83.50706
17.07663,0,5.174683,83.95509
16.96851,0,5.264721,84.39746
16.86734,0,5.349307,84.83523
16.77306,0,5.428434,85.26976
16.68555,0,5.502128,85.70261
16.68555,0,5.502128,85.70261
16.60475,0,5.57034,86.13714
16.53068,0,5.633043,86.57422
16.46336,0,5.690221,87.01521
16.40285,0,5.741804,87.46184
16.34928,0,5.787705,87.91594
16.30274,0,5.827857,88.3795
16.30274,0,5.827857,88.3795
16.26344,0,5.862098,88.85663
16.23167,0,5.890293,89.34821
16.20768,0,5.912322,89.85559
16.19182,0,5.928008,90.38052
16.18441,0,5.937207,90.92477
16.18441,0,5.937207,90.92477
16.18595,0,5.939704,91.49223
16.19689,0,5.935287,92.0836
16.21778,0,5.923756,92.69997
16.24918,0,5.904881,93.34267
16.2917,0,5.878448,94.01307
16.34601,0,5.844221,94.71245
16.34601,0,5.844221,94.71245
16.41294,0,5.801898,95.44405
16.49332,0,5.751192,96.20795
16.58797,0,5.691813,97.00457
16.69781,0,5.623475,97.8344
16.82381,0,5.545812,98.69793
16.82381,0,5.545812,98.69793
16.96596,0,5.458484,99.59708
17.10698,0,5.36111,100.5312
17.24854,0,5.253268,101.4999
17.37783,0,5.134528,102.5028
17.491,0,5.0044,103.5395
17.60535,0,4.862387,104.6095
17.60535,0,4.862387,104.6095
17.69565,0,4.719633,105.7136
17.78148,0,4.581913,106.8506
17.8655,0,4.445286,108.0195
17.92352,0,4.343754,109.219
17.98131,0,4.231954,110.448
17.98131,0,4.231954,110.448
18.03481,0,4.163261,111.7066
18.0658,0,4.080883,112.9922
18.09612,0,4.034947,114.3023
18.12398,0,3.98232,115.6356
18.12896,0,3.954116,116.9911
18.13323,0,3.928759,118.3661
18.13323,0,3.928759,118.3661
18.13668,0,3.916687,119.7594
18.12037,0,3.916696,121.1684
18.10021,0,3.919313,122.592
18.07955,0,3.943248,124.0276
18.04678,0,3.959374,125.4742
18.00377,0,4.006323,126.9291
18.00377,0,4.006323,126.9291
17.96059,0,4.03828,128.3912
17.91335,0,4.104616,129.858
17.8485,0,4.159055,131.3284
17.78384,0,4.237568,132.7999
17.71869,0,4.314692,134.271
17.71869,0,4.314692,134.271
17.63692,0,4.40544,135.7393
17.55027,0,4.505965,137.2026
17.46342,0,4.609256,138.6596
17.36781,0,4.734385,140.1081
17.25893,0,4.850672,141.547
17.15004,0,5.00213,142.9742
17.0381,0,5.138547,144.3879
17.0381,0,5.138547,144.3879
16.90629,0,5.312022,145.7868
16.77478,0,5.476906,147.1693
16.64312,0,5.667271,148.5337
16.48787,0,5.863122,149.8789
16.33355,0,6.071465,151.2034
16.33355,0,6.071465,151.2034
16.17815,0,6.301179,152.5059
15.99957,0,6.538363,153.7852
15.82304,0,6.858098,155.04
15.63974,0,7.161389,156.2691
15.43898,0,7.44934,157.4716
15.43898,0,7.44934,157.4716
15.24209,0,7.722911,158.6461
15.02679,0,7.982945,159.7918
14.8065,0,8.230217,160.9079
14.58464,0,8.465453,161.9933
14.34139,0,8.68928,163.0474
14.10586,0,8.902264,164.0694
14.10586,0,8.902264,164.0694
13.84584,0,9.104831,165.0585
13.58916,0,9.297512,166.0143
13.31693,0,9.480676,166.9358
13.06324,0,9.654778,167.8227
12.82703,0,9.820131,168.6746
12.60713,0,9.977143,169.491
12.60713,0,9.977143,169.491
12.40259,0,10.12612,170.2716
12.21234,0,10.26745,171.016
12.03542,0,10.40149,171.7243
11.87101,0,10.52846,172.3964
11.7183,0,10.64864,173.0323
11.57642,0,10.76239,173.632
11.44463,0,10.86997,174.1956
11.32221,0,10.97166,174.7233
11.20847,0,11.06773,175.2157
11.20847,0,11.06773,175.2157
11.10277,0,11.15844,175.6731
11.00448,0,11.24406,176.096
10.91304,0,11.32487,176.485
10.82789,0,11.4011,176.8407
10.74848,0,11.47308,177.1638
10.67432,0,11.54104,177.4551
10.60495,0,11.60526,177.7153
10.53988,0,11.66605,177.9453
10.4787,0,11.72365,178.1461
10.4787,0,11.72365,178.1461
10.421,0,11.77835,178.3189
10.36638,0,11.83045,178.4645
10.31449,0,11.88021,178.584
10.26499,0,11.92787,178.6782
10.21754,0,11.97375,178.7484
10.17183,0,12.0181,178.7957
10.17183,0,12.0181,178.7957
10.12758,0,12.06116,178.8218
10.08454,0,12.10317,178.8275
10.04243,0,12.1444,178.8138
10.00103,0,12.18506,178.782
9.960109,0,12.22538,178.7333
9.960109,0,12.22538,178.7333
9.919505,0,12.26554,178.6697
9.878986,0,12.30576,178.5918
9.838407,0,12.34622,178.5007
9.797596,0,12.38709,178.3977
9.756408,0,12.42853,178.284
9.714707,0,12.47068,178.1609
9.714707,0,12.47068,178.1609
9.672414,0,12.51363,178.0303
9.629414,0,12.55749,177.893
9.585583,0,12.6024,177.7499
9.540869,0,12.6484,177.6021
9.495212,0,12.69556,177.4509
9.448558,0,12.7439,177.2973
9.400869,0,12.79347,177.1426
9.400869,0,12.79347,177.1426
9.352113,0,12.84425,176.9886
9.302264,0,12.89626,176.8361
9.251284,0,12.9495,176.6858
9.199237,0,13.00389,176.5387
9.14609,0,13.05943,176.3958
9.14609,0,13.05943,176.3958
9.091911,0,13.116,176.2587
9.036718,0,13.17353,176.1283
8.980558,0,13.23196,176.0052
8.92352,0,13.29114,175.8902
8.865684,0,13.35097,175.784
8.807105,0,13.41133,175.6877
8.74792,0,13.47204,175.6021
8.74792,0,13.47204,175.6021
8.688226,0,13.53295,175.5288
8.628102,0,13.59394,175.4684
8.567695,0,13.65481,175.4216
8.507133,0,13.71542,175.3889
8.446574,0,13.77558,175.371
8.446574,0,13.77558,175.371
8.386217,0,13.83503,175.3694
8.326181,0,13.89365,175.3847
8.266655,0,13.95123,175.4172
8.207853,0,14.00755,175.4674
8.149992,0,14.06239,175.5361
8.093263,0,14.11558,175.6241
8.037941,0,14.16683,175.7325
7.984184,0,14.21599,175.8627
7.932283,0,14.26281,176.0159
7.932283,0,14.26281,176.0159
7.88251,0,14.30701,176.1945
7.835129,0,14.34842,176.3992
7.790465,0,14.38679,176.6308
7.74888,0,14.42187,176.8899
7.710709,0,14.45347,177.177
7.676337,0,14.48134,177.4928
7.676337,0,14.48134,177.4928
7.646167,0,14.50526,177.8388
7.62062,0,14.525,178.2154
