sensor-left,sensor-front,sensor-right,direction
sensor-left,sensor-front,sensor-right,direction
13.66381,22.41194,10.2613,96.0925
13.92319,22.87064,9.956847,94.94322
14.41039,0,9.300539,92.70089
14.6398,0,9.001753,91.61292
14.86099,0,8.68716,90.5528
15.28111,0,8.080238,88.52465
15.48079,0,7.796892,87.55816
15.6744,0,7.482549,86.62844
15.86252,0,7.185722,85.73896
16.04537,0,6.905171,84.88982
16.22346,0,6.639779,84.08439
16.39697,0,6.388417,83.32261
16.56635,0,6.150064,82.60765
16.7318,0,5.923684,81.93925
16.89374,0,5.708334,81.32028
17.0526,0,5.503041,80.75333
17.20862,0,5.306866,80.23777
17.36217,0,5.118948,79.7755
17.51355,0,4.938407,79.36584
17.66308,0,4.764504,79.00992
17.81128,0,4.596433,78.70956
17.95854,0,4.433372,78.46394
18.10537,0,4.274613,78.27415
18.25245,0,4.119376,78.14169
18.36786,0,3.966884,78.06807
18.4564,0,3.816321,78.0547
18.54588,0,3.666897,78.10271
18.62182,0,3.517834,78.2129
18.66988,0,3.446145,78.3858
18.66988,0,3.446145,78.3858
18.72042,0,3.379931,78.6234
18.75269,0,3.313545,78.9259
18.76127,0,3.334541,79.29316
18.77443,0,3.351076,79.71806
18.75137,0,3.383832,80.19232
18.75137,0,3.383832,80.19232
18.72345,0,3.481262,80.73105
18.68402,0,3.571409,81.34203
18.61465,0,3.699234,82.02769
18.55083,0,3.863603,82.78936
18.44088,0,4.017077,83.62794
18.34226,0,4.234593,84.5441
18.19714,0,4.452587,85.53836
18.06326,0,4.674697,86.61116
17.88152,0,4.948452,87.76263
17.88152,0,4.948452,87.76263
17.70815,0,5.202518,88.99468
17.49588,0,5.486893,90.30428
17.04672,0,6.052256,93.1494
16.79277,0,6.369883,94.68023
16.54272,0,6.665975,96.28117
16.25546,0,6.94374,97.94836
15.97228,0,7.255023,99.67947
15.68437,0,7.537398,101.4704
15.37564,0,7.79798,103.3181
15.07569,0,8.085767,105.2184
15.07569,0,8.085767,105.2184
14.7699,0,8.34538,107.1677
14.45646,0,8.579245,109.1616
14.15646,0,8.82513,111.1958
13.85273,0,9.059573,113.266
13.54772,0,9.270779,115.3679
13.26924,0,9.461019,117.4974
12.97502,0,9.668067,119.6495
12.97502,0,9.668067,119.6495
12.71478,0,9.859632,121.82
12.4417,0,10.03304,124.0049
12.19819,0,10.19005,126.2005
