sensor-left,sensor-front,sensor-right,direction
sensor-left,sensor-front,sensor-right,direction
9.084738,0,13.04876,177.3602
9.109106,0,13.02362,177.4035
9.134662,0,12.99797,177.4096
9.134662,0,12.99797,177.4096
9.190968,0,12.94361,177.3036
9.190968,0,12.94361,177.3036
9.222622,0,12.91413,177.189
9.257359,0,12.88257,177.0295
9.295621,0,12.84859,176.8263
9.338059,0,12.81178,176.5775
9.385234,0,12.77182,176.2823
9.385234,0,12.77182,176.2823
9.43782,0,12.72835,175.9398
9.496426,0,12.68104,175.5517
9.561723,0,12.62959,175.1176
9.634391,0,12.57373,174.6377
9.715186,0,12.51315,174.1126
9.804811,0,12.44762,173.5427
9.804811,0,12.44762,173.5427
9.904071,0,12.37686,172.9284
10.01375,0,12.30062,172.2707
10.13465,0,12.21863,171.5709
10.26762,0,12.13065,170.8303
10.41353,0,12.03641,170.0499
10.57325,0,11.93567,169.2308
10.57325,0,11.93567,169.2308
10.74774,0,11.82817,168.3738
10.93799,0,11.71359,167.4805
11.14497,0,11.59162,166.5524
11.36974,0,11.46193,165.5912
11.60639,0,11.32413,164.5982
11.60639,0,11.32413,164.5982
11.80363,0,11.17785,163.5747
12.01644,0,11.02264,162.5227
12.20305,0,10.85803,161.444
12.40569,0,10.68348,160.3401
12.58334,0,10.4984,159.2126
12.58334,0,10.4984,159.2126
12.7754,0,10.3022,158.0632
12.94556,0,10.09416,156.8939
13.12653,0,9.87363,155.7069
13.29031,0,9.63982,154.5041
13.45968,0,9.416795,153.288
13.45968,0,9.416795,153.288
13.61797,0,9.210347,152.0595
13.77557,0,8.990073,150.8203
13.92923,0,8.795907,149.5725
14.07361,0,8.605618,148.3249
14.22145,0,8.402622,147.0745
14.22145,0,8.402622,147.0745
14.35353,0,8.239403,145.8194
14.49756,0,8.062604,144.5594
14.61823,0,7.88876,143.2928
14.75359,0,7.736621,142.0207
14.86882,0,7.570447,140.7445
14.86882,0,7.570447,140.7445
14.99217,0,7.424989,139.4629
15.10526,0,7.282717,138.1769
15.21636,0,7.129121,136.884
15.32791,0,7.009979,135.5854
15.42645,0,6.877029,134.278
15.53702,0,6.753186,132.9629
15.53702,0,6.753186,132.9629
15.62268,0,6.642928,131.6369
15.72107,0,6.518471,130.3015
15.80504,0,6.424888,128.9585
15.8892,0,6.323034,127.6051
15.97287,0,6.223941,126.2424
16.046,0,6.14471,124.8675
16.046,0,6.14471,124.8675
16.11847,0,6.051175,123.4769
16.19093,0,5.983934,122.072
16.2467,0,5.91296,120.6505
16.30223,0,5.8407,119.2141
16.35735,0,5.79263,117.761
16.35735,0,5.79263,117.761
16.40732,0,5.729745,116.2899
16.44413,0,5.690588,114.8028
16.47971,0,5.651137,113.2987
16.51391,0,5.606976,111.7769
16.54093,0,5.591709,110.2371
16.54093,0,5.591709,110.2371
16.55517,0,5.561133,108.6793
16.56737,0,5.551291,107.106
16.57743,0,5.545715,105.5197
16.58057,0,5.529508,103.9201
16.56915,0,5.550007,102.3079
16.5554,0,5.554862,100.6852
16.5554,0,5.554862,100.6852
16.53961,0,5.573122,99.05075
16.51742,0,5.6049,97.40714
16.47989,0,5.620917,95.75681
16.44092,0,5.672887,94.1004
16.40118,0,5.716662,92.44034
16.40118,0,5.716662,92.44034
16.35276,0,5.755897,90.7774
16.2911,0,5.826519,89.11389
16.2277,0,5.881373,87.45056
16.16258,0,5.939645,85.7897
16.08042,0,6.018452,84.13211
16.08042,0,6.018452,84.13211
15.99306,0,6.081665,82.47858
15.90626,0,6.15501,80.83148
15.81704,0,6.239832,79.19299
15.71259,0,6.309356,77.5639
15.61094,0,6.394593,75.94629
15.51265,0,6.483902,74.34018
15.51265,0,6.483902,74.34018
15.40255,0,6.558292,72.7478
15.29197,0,6.653098,71.17102
15.18657,0,6.746013,69.60895
15.07591,0,6.824409,68.06351
14.96094,0,6.927445,66.53326
14.85257,0,7.023547,65.02008
14.85257,0,7.023547,65.02008
14.74182,0,7.105434,63.52222
14.62579,0,7.216207,62.04147
14.51739,0,7.315563,60.57953
14.406,0,7.403309,59.13425
14.29097,0,7.520266,57.70734
14.29097,0,7.520266,57.70734
14.18419,0,7.623569,56.29684
14.07076,0,7.72076,54.90439
13.95765,0,7.842539,53.53137
13.85298,0,7.951122,52.1759
13.73222,0,8.059964,50.83939
13.62657,0,8.188583,49.5231
13.62657,0,8.188583,49.5231
13.50861,0,8.304431,48.22568
13.39867,0,8.428433,46.94824
13.2819,0,8.5664,45.68961
13.1671,0,8.692066,44.45078
13.04983,0,8.835801,43.2309
13.04983,0,8.835801,43.2309
12.92945,0,8.986299,42.02936
12.80992,0,9.124893,40.84729
12.6831,0,9.294567,39.68561
12.55949,0,9.461514,38.54419
12.42529,0,9.621077,37.42282
12.29562,0,9.820557,36.32166
12.29562,0,9.820557,36.32166
12.15299,0,10.00859,35.24097
12.01523,0,10.20784,34.18164
11.86308,0,10.43365,33.14404
11.71516,0,10.64845,32.12866
11.55239,0,10.90009,31.13608
11.55239,0,10.90009,31.13608
11.39213,0,11.15894,30.16699
11.21771,0,11.41743,29.22202
11.04287,0,11.7282,28.30191
10.85583,0,12.02831,27.40747
10.66414,0,12.34878,26.53949
10.46362,0,12.67723,25.69885
10.46362,0,12.67723,25.69885
10.25279,0,12.99632,24.88696
10.03808,0,13.30671,24.10413
9.805688,0,13.60906,23.35126
9.576194,0,13.90402,22.6293
9.319809,0,14.1922,21.93921
