sensor-left,sensor-front,sensor-right,direction
sensor-left,sensor-front,sensor-right,direction
16.53433,0,5.678645,47.19926
16.45467,0,5.797548,47.58101
16.37202,0,5.930139,47.94137
16.26992,0,6.09836,48.28008
16.16045,0,6.279292,48.59726
16.03929,0,6.501073,48.89277
16.03929,0,6.501073,48.89277
15.90305,0,6.728769,49.16659
15.76204,0,6.97918,49.4189
15.5991,0,7.226784,49.64974
15.43494,0,7.471884,49.85925
15.24793,0,7.714787,50.04761
15.05746,0,7.955792,50.21509
15.05746,0,7.955792,50.21509
14.84864,0,8.19519,50.36193
14.62459,0,8.433261,50.48847
14.37459,0,8.670274,50.59504
14.12779,0,8.906521,50.68201
13.88386,0,9.142238,50.74983
13.88386,0,9.142238,50.74983
13.64242,0,9.377721,50.79892
13.40318,0,9.613196,50.82966
13.16586,0,9.848868,50.84266
12.93016,0,10.08495,50.83844
12.69581,0,10.32165,50.81755
12.69581,0,10.32165,50.81755
12.46251,0,10.5592,50.78064
12.22996,0,10.79791,50.72801
11.99796,0,11.03787,50.66038
11.76629,0,11.27927,50.57841
11.53478,0,11.52224,50.48272
11.30318,0,11.76696,50.37394
11.30318,0,11.76696,50.37394
11.07129,0,12.0136,50.25282
10.83876,0,12.26249,50.11964
10.60537,0,12.51386,49.9749
10.37092,0,12.76782,49.81928
10.13533,0,13.02445,49.65347
10.13533,0,13.02445,49.65347
9.898438,0,13.28382,49.47834
9.659946,0,13.54623,49.29423
9.419706,0,13.81179,49.10169
9.177621,0,14.08057,48.90139
8.933593,0,14.35261,48.69398
8.933593,0,14.35261,48.69398
8.687499,0,14.62795,48.48035
8.439054,0,14.90687,48.26077
8.188125,0,15.18948,48.03574
7.934655,0,15.47577,47.80589
7.678546,0,15.76578,47.57183
7.419767,0,16.0595,47.33415
7.419767,0,16.0595,47.33415
7.158182,0,16.35696,47.09364
6.89354,0,16.6584,46.85058
6.625725,0,16.96387,46.60544
6.354728,0,17.27331,46.35878
6.080516,0,17.58669,46.11118
6.080516,0,17.58669,46.11118
5.803064,0,17.88507,45.86336
5.522175,0,18.10181,45.61565
5.237773,0,18.322,45.36849
4.949922,0,18.54995,45.12237
4.658648,0,18.78647,44.87778
4.363988,0,19.02278,44.63519
4.363988,0,19.02278,44.63519
4.065931,0,19.26046,44.39513
3.764303,0,19.48667,44.15789
3.45909,0,19.70688,43.92379
3.187839,0,19.9139,43.69315
2.979018,0,20.09985,43.4663
2.979018,0,20.09985,43.4663
2.768782,0,20.27785,43.24348
2.560118,0,20.4168,43.02489
2.357657,0,20.54572,42.8107
2.175405,0,20.64257,42.60104
2.014175,0,20.71834,42.39606
1.885209,0,20.76956,42.19587
1.795196,0,20.79381,42.00053
1.740155,0,20.7982,41.8101
1.73371,0,20.77697,41.62458
1.762678,0,20.73529,41.44398
1.831944,0,20.6772,41.26826
1.944257,0,20.59152,41.09735
2.066831,0,20.50616,40.93119
2.066831,0,20.50616,40.93119
2.241474,0,20.37951,40.76945
2.427925,0,20.25526,40.61211
2.645999,0,20.11197,40.45913
2.882117,0,19.95026,40.31041
3.118061,0,19.79083,40.16585
3.352134,0,19.60522,40.02537
3.352134,0,19.60522,40.02537
3.584383,0,19.41205,39.88857
3.814858,0,19.22106,39.75541
4.04361,0,19.00721,39.62581
4.270693,0,18.78617,39.49971
4.496146,0,18.56725,39.37703
4.720036,0,18.34109,39.25766
4.942374,0,18.10495,39.14157
4.942374,0,18.10495,39.14157
5.163231,0,17.87075,39.02849
5.382649,0,17.63847,38.91857
5.600645,0,17.40807,38.81177
5.817233,0,17.17953,38.70806
6.032436,0,16.9528,38.6074
6.246268,0,16.72788,38.50978
6.458765,0,16.50471,38.41521
6.669935,0,16.28328,38.32369
6.879837,0,16.06353,38.23524
7.088488,0,15.84544,38.1499
7.295943,0,15.62895,38.06771
7.502236,0,15.41403,37.98875
7.707428,0,15.20061,37.91307
7.911562,0,14.98867,37.84076
8.114684,0,14.77815,37.77191
8.316839,0,14.56902,37.70666
8.518089,0,14.36121,37.6451
8.718482,0,14.15471,37.58738
8.918063,0,13.94946,37.53362
9.116913,0,13.7454,37.48398
9.315053,0,13.54251,37.43864
9.512578,0,13.34073,37.39775
9.709556,0,13.13999,37.36151
9.906046,0,12.94024,37.3301
10.10213,0,12.74144,37.30369
10.29788,0,12.54349,37.2825
10.4934,0,12.34635,37.26674
10.68876,0,12.14997,37.25661
10.88406,0,11.95424,37.25237
11.0794,0,11.7591,37.25426
11.47056,0,11.37031,37.27709
11.66663,0,11.17646,37.29844
11.86306,0,10.98298,37.32685
12.05997,0,10.78981,37.36274
12.25755,0,10.5968,37.40656
12.25755,0,10.5968,37.40656
12.45603,0,10.40382,37.45912
12.65577,0,10.21059,37.52101
12.857,0,10.01692,37.59264
13.26446,0,9.627892,37.76564
13.47093,0,9.432364,37.86737
13.67925,0,9.236228,37.97968
13.88959,0,9.039397,38.1032
14.10225,0,8.841684,38.23858
14.31753,0,8.642909,38.38656
14.53577,0,8.442852,38.54787
14.75731,0,8.241334,38.7232
14.98248,0,8.038139,38.91327
15.21166,0,7.833048,39.11873
15.44036,0,7.625878,39.34027
15.66992,0,7.416424,39.57875
15.66992,0,7.416424,39.57875
15.90343,0,7.204428,39.83593
16.11442,0,6.989502,40.11274
16.33142,0,6.771296,40.40977
16.53596,0,6.549488,40.72754
16.9332,0,6.093781,41.42564
16.9332,0,6.093781,41.42564
17.11609,0,5.859215,41.80697
17.30473,0,5.631685,42.21061
17.4713,0,5.409736,42.63667
17.64608,0,5.182281,43.08518
17.79982,0,4.954692,43.55612
17.95929,0,4.772147,44.04941
18.10017,0,4.583434,44.56485
18.24487,0,4.388184,45.10221
18.37099,0,4.230799,45.66116
18.50136,0,4.078977,46.24126
18.61106,0,3.920062,46.84209
18.7269,0,3.786203,47.46306
18.81952,0,3.669393,48.10358
18.91594,0,3.544976,48.76298
18.99566,0,3.438309,49.44053
18.99566,0,3.438309,49.44053
19.07156,0,3.354536,50.13588
19.1393,0,3.262661,50.84776
19.19385,0,3.1861,51.57533
19.24958,0,3.133187,52.31735
19.28311,0,3.071765,53.07299
19.31623,0,3.027314,53.84135
19.34003,0,3.002907,54.62121
19.35059,0,2.969613,55.41167
19.36027,0,2.958223,56.2119
19.35393,0,2.959768,57.0206
19.33949,0,2.952132,57.83695
19.3232,0,2.97364,58.65974
19.2906,0,2.998456,59.48814
19.26251,0,3.013884,60.32103
19.21113,0,3.067236,61.15763
19.16553,0,3.112617,61.99726
19.10318,0,3.158909,62.83879
19.03961,0,3.231802,63.68162
18.96908,0,3.295038,64.52465
18.88878,0,3.371486,65.36729
18.81122,0,3.459731,66.2086
18.71548,0,3.53823,67.04784
18.62499,0,3.642208,67.88409
18.52233,0,3.74319,68.7167
18.41822,0,3.841725,69.5455
18.41822,0,3.841725,69.5455
18.31181,0,3.962926,70.37066
18.19542,0,4.074399,71.1916
18.08423,0,4.197121,72.00731
17.95879,0,4.326714,72.81736
17.83711,0,4.446554,73.62178
17.83711,0,4.446554,73.62178
17.71065,0,4.590611,74.42101
17.57959,0,4.726689,75.21452
17.45262,0,4.879352,76.00257
17.31326,0,5.065599,76.78449
17.17946,0,5.241697,77.56027
17.17946,0,5.241697,77.56027
17.03994,0,5.407907,78.33048
16.89904,0,5.564515,79.09476
16.76091,0,5.711458,79.85302
16.57854,0,5.849021,80.60638
16.40312,0,5.977461,81.35624
16.24079,0,6.096934,82.10397
16.24079,0,6.096934,82.10397
16.09128,0,6.20751,82.85204
15.95443,0,6.309341,83.60023
15.83015,0,6.402468,84.34926
15.71837,0,6.486924,85.09977
15.61906,0,6.56271,85.85243
15.53221,0,6.629836,86.60782
15.53221,0,6.629836,86.60782
15.45782,0,6.688303,87.3678
15.39593,0,6.738136,88.13207
15.34659,0,6.779331,88.90112
15.30985,0,6.811896,89.67561
15.28585,0,6.83579,90.45638
15.28585,0,6.83579,90.45638
15.27475,0,6.850962,91.24581
15.27673,0,6.85738,92.04498
15.29208,0,6.854952,92.85466
15.3211,0,6.843579,93.67547
15.36407,0,6.823185,94.50804
15.4214,0,6.793643,95.35308
15.4214,0,6.793643,95.35308
15.49349,0,6.754869,96.2129
15.58093,0,6.706616,97.08818
15.68422,0,6.648738,97.97942
15.804,0,6.58099,98.8871
15.94085,0,6.503197,99.81168
15.94085,0,6.503197,99.81168
16.09561,0,6.415088,100.7551
16.26898,0,6.316402,101.717
16.46177,0,6.206838,102.6974
16.65808,0,6.086077,103.6964
16.86334,0,5.953731,104.7138
17.04459,0,5.809436,105.7496
17.04459,0,5.809436,105.7496
17.22039,0,5.652756,106.805
17.39284,0,5.483229,107.8794
17.53942,0,5.300272,108.9722
17.68627,0,5.103321,110.0829
17.82236,0,4.894078,111.211
17.94039,0,4.69898,112.3557
17.94039,0,4.69898,112.3557
18.0579,0,4.4887,113.5178
18.16119,0,4.328932,114.6952
18.25056,0,4.155491,115.8873
18.33892,0,4.023616,117.0933
18.41261,0,3.884275,118.3126
18.41261,0,3.884275,118.3126
18.4738,0,3.778766,119.5443
18.53377,0,3.671286,120.7866
18.58066,0,3.590766,122.0386
18.6142,0,3.513233,123.2996
18.64647,0,3.456635,124.5677
18.66855,0,3.407671,125.8422
18.66855,0,3.407671,125.8422
18.67504,0,3.374203,127.1223
18.68029,0,3.352818,128.4059
18.6789,0,3.341977,129.6926
18.65862,0,3.347693,130.9803
18.63713,0,3.359401,132.2684
18.63713,0,3.359401,132.2684
18.61246,0,3.39222,133.5564
18.5657,0,3.426689,134.8423
18.51712,0,3.487118,136.1249
18.46687,0,3.544981,137.4025
18.39496,0,3.633998,138.6743
18.39496,0,3.633998,138.6743
18.3186,0,3.716154,139.9393
18.24066,0,3.835203,141.1958
18.14374,0,3.943003,142.4421
18.03902,0,4.094031,143.6777
17.93298,0,4.230947,144.901
17.93298,0,4.230947,144.901
17.80839,0,4.414456,146.1113
17.67483,0,4.585621,147.3073
17.54051,0,4.80111,148.4883
17.38515,0,5.009121,149.6531
17.22281,0,5.25912,150.8012
17.06063,0,5.506918,151.9319
17.06063,0,5.506918,151.9319
16.87119,0,5.837488,153.0445
16.68093,0,6.185365,154.1379
16.48389,0,6.51714,155.2112
16.26556,0,6.833555,156.2634
16.04969,0,7.135534,157.2936
16.04969,0,7.135534,157.2936
15.81367,0,7.423697,158.3012
15.5712,0,7.69881,159.2852
15.32473,0,7.961373,160.245
15.05671,0,8.212132,161.1801
14.79553,0,8.451797,162.09
14.50602,0,8.680833,162.9744
14.50602,0,8.680833,162.9744
14.22139,0,8.899794,163.8327
13.9167,0,9.109258,164.6647
13.62956,0,9.309522,165.4699
13.35895,0,9.501031,166.2481
13.10407,0,9.684049,166.999
12.86402,0,9.858938,167.7222
12.86402,0,9.858938,167.7222
12.63791,0,10.0261,168.4177
12.42478,0,10.18602,169.0853
12.22388,0,10.33899,169.7249
12.03449,0,10.48531,170.3367
11.8559,0,10.62527,170.9206
11.8559,0,10.62527,170.9206
11.68748,0,10.75914,171.4769
11.52862,0,10.88714,172.0056
11.37877,0,11.00953,172.5071
11.23735,0,11.12654,172.9815
11.10387,0,11.23838,173.4291
10.97779,0,11.34532,173.8503
10.97779,0,11.34532,173.8503
