sensor-left,sensor-front,sensor-right,direction
sensor-left,sensor-front,sensor-right,direction
16.82158,0,5.82542,39.83749
16.6357,0,6.075276,38.73093
16.45181,0,6.310491,37.62067
16.25533,0,6.56434,36.50732
16.05461,0,6.832759,35.39157
15.8476,0,7.086266,34.27429
15.8476,0,7.086266,34.27429
15.63073,0,7.388238,33.15619
15.41318,0,7.675251,32.03839
15.18096,0,7.973847,30.92194
14.95282,0,8.295891,29.80804
14.70619,0,8.601954,28.69781
14.70619,0,8.601954,28.69781
14.46723,0,8.917842,27.59259
14.20727,0,9.225867,26.49359
13.95721,0,9.519204,25.40213
13.68515,0,9.798625,24.31937
13.42351,0,10.06489,23.2467
13.14079,0,10.31868,22.18549
13.14079,0,10.31868,22.18549
12.86708,0,10.56064,21.13708
12.57534,0,10.79136,20.1026
12.28893,0,11.01138,19.08344
11.97377,0,11.22121,18.08084
11.6478,0,11.42129,17.09586
11.6478,0,11.42129,17.09586
11.34143,0,11.61209,16.12994
11.05374,0,11.79397,15.18411
10.78387,0,11.96727,14.25916
10.53098,0,12.13232,13.35626
10.29429,0,12.28941,12.47607
10.07304,0,12.43881,11.61957
10.07304,0,12.43881,11.61957
9.866499,0,12.58076,10.78748
9.673966,0,12.71547,9.980286
9.494777,0,12.84316,9.1987
9.328291,0,12.96401,8.443237
9.173884,0,13.07821,7.714233
9.173884,0,13.07821,7.714233
9.030968,0,13.18593,7.012299
8.898966,0,13.28733,6.337616
8.777326,0,13.38256,5.690338
8.665522,0,13.47178,5.070709
8.563036,0,13.55514,4.478912
8.563036,0,13.55514,4.478912
8.469368,0,13.6328,3.9151
8.384039,0,13.7049,3.37915
8.30658,0,13.7716,2.871124
8.236539,0,13.83307,2.39093
8.173479,0,13.88946,1.938385
8.116972,0,13.94094,1.513336
8.116972,0,13.94094,1.513336
8.066605,0,13.9877,1.115753
8.021969,0,14.02992,0.7452698
7.98268,0,14.06777,0.4015808
7.948351,0,14.10146,0.08444214
7.918613,0,14.13119,0.2065398
7.918613,0,14.13119,0.2065398
7.890368,0,14.15991,0.4712756
7.866133,0,14.18496,0.7102821
7.845558,0,14.20657,0.9242567
7.828303,0,14.22497,1.113961
7.814039,0,14.24043,1.280121
7.814039,0,14.24043,1.280121
7.802403,0,14.25323,1.425243
7.79314,0,14.26357,1.548215
7.785967,0,14.27167,1.649244
7.780607,0,14.27777,1.728843
7.776793,0,14.28212,1.787587
7.776793,0,14.28212,1.787587
7.774262,0,14.28495,1.82616
7.772771,0,14.2865,1.844984
7.772083,0,14.28701,1.844757
7.771968,0,14.28672,1.826233
7.77221,0,14.28586,1.790139
7.77221,0,14.28586,1.790139
7.772622,0,14.28464,1.737463
7.773019,0,14.28327,1.66864
7.773223,0,14.28196,1.584367
7.77306,0,14.28091,1.485474
7.772362,0,14.28032,1.372854
7.772362,0,14.28032,1.372854
7.77099,0,14.28039,1.247825
7.768797,0,14.28129,1.111188
7.765657,0,14.2832,0.9637984
7.761445,0,14.28626,0.8065522
