sensor-left,sensor-front,sensor-right,direction
sensor-left,sensor-front,sensor-right,direction
16.04598,0,6.964183,99.34631
15.77368,0,7.247937,101.0445
15.77368,0,7.247937,101.0445
15.50753,0,7.523105,102.8028
15.21883,0,7.772376,104.6168
14.93067,0,8.035954,106.4826
14.65228,0,8.292184,108.3966
14.35125,0,8.523454,110.3547
14.06264,0,8.746797,112.3527
13.78433,0,8.980971,114.3865
13.48851,0,9.192299,116.4518
13.22421,0,9.382858,118.5446
13.22421,0,9.382858,118.5446
12.9457,0,9.575865,120.6601
12.69176,0,9.76939,122.7942
12.43858,0,9.944662,124.943
12.19982,0,10.10337,127.1028
11.97421,0,10.25585,129.2679
11.7541,0,10.42037,131.4346
11.7541,0,10.42037,131.4346
11.55693,0,10.57049,133.5995
11.35736,0,10.70739,135.7594
11.18835,0,10.83231,137.9079
11.00992,0,10.96438,140.0417
10.86714,0,11.0993,142.1579
10.86714,0,11.0993,142.1579
10.70966,0,11.22331,144.2537
10.58645,0,11.33694,146.3266
10.45261,0,11.44084,148.3698
10.34671,0,11.56058,150.3807
10.23285,0,11.67887,152.3571
10.141,0,11.7878,154.2966
10.141,0,11.7878,154.2966
10.04288,0,11.8877,156.1935
9.9609,0,11.98564,158.0458
9.873548,0,12.10543,159.8515
9.796533,0,12.21632,161.6089
9.714628,0,12.31831,163.3166
9.637123,0,12.41448,164.9731
9.554886,0,12.54434,166.5734
9.47074,0,12.66572,168.1164
9.381944,0,12.7786,169.6011
9.381944,0,12.7786,169.6011
9.28468,0,12.89484,171.0265
9.18288,0,13.01764,172.3921
9.065675,0,13.13229,173.6945
8.944234,0,13.23871,174.9334
8.822058,0,13.33684,176.1083
8.707642,0,13.4266,177.2191
8.707642,0,13.4266,177.2191
8.610744,0,13.50792,178.2643
8.529956,0,13.58079,179.2442
8.464013,0,13.64518,179.8412
8.411707,0,13.70109,178.9913
8.371888,0,13.74855,178.2063
8.343429,0,13.7877,177.4854
8.343429,0,13.7877,177.4854
8.325284,0,13.81865,176.8279
8.316472,0,13.84158,176.2329
8.316014,0,13.85673,175.6994
8.323003,0,13.86441,175.2263
8.336551,0,13.86495,174.8121
8.336551,0,13.86495,174.8121
8.355845,0,13.85875,174.455
8.380119,0,13.84621,174.1537
8.408601,0,13.82784,173.9059
8.440588,0,13.80415,173.7099
8.475337,0,13.77579,173.5629
8.475337,0,13.77579,173.5629
8.512231,0,13.74336,173.4622
8.550743,0,13.70738,173.4057
8.590325,0,13.66844,173.3915
8.630034,0,13.62794,173.409
8.669749,0,13.58585,173.4618
8.709118,0,13.54267,173.5477
8.709118,0,13.54267,173.5477
8.747702,0,13.49913,173.6611
8.785341,0,13.45571,173.7964
8.822203,0,13.41217,173.9562
8.858142,0,13.36878,174.1397
8.893072,0,13.32582,174.3443
8.926839,0,13.28364,174.5666
8.959358,0,13.24256,174.8031
8.990551,0,13.20284,175.0498
9.020451,0,13.16463,175.3026
9.049047,0,13.12812,175.5568
9.076293,0,13.09336,175.812
9.102266,0,13.06044,176.0631
9.102266,0,13.06044,176.0631
9.127106,0,13.0293,176.3052
9.150823,0,12.9999,176.5379
9.173615,0,12.97212,176.7558
9.195687,0,12.9458,176.9536
9.217182,0,12.92072,177.1314
9.238369,0,12.89662,177.2837
9.238369,0,12.89662,177.2837
9.259601,0,12.87318,177.4059
9.281087,0,12.85008,177.4983
9.303186,0,12.82701,177.5564
9.326221,0,12.80357,177.5807
9.35059,0,12.77944,177.5672
9.376797,0,12.75416,177.5123
9.405214,0,12.72741,177.4171
9.436362,0,12.69879,177.2787
9.470716,0,12.66792,177.0981
9.508821,0,12.63446,176.8732
9.551294,0,12.59804,176.6024
9.59866,0,12.55835,176.2871
9.710553,0,12.46786,175.5228
9.77634,0,12.41648,175.0745
9.849619,0,12.36063,174.5815
9.931093,0,12.30008,174.044
10.02151,0,12.23455,173.4625
10.12164,0,12.16377,172.8378
10.12164,0,12.16377,172.8378
10.23229,0,12.08751,172.1701
10.35427,0,12.00551,171.4607
10.48845,0,11.9175,170.7109
10.63562,0,11.82325,169.922
10.7967,0,11.72251,169.0951
10.97261,0,11.615,168.2316
11.16432,0,11.50041,167.3327
11.37283,0,11.37843,166.3998
11.59919,0,11.24873,165.4343
11.80208,0,11.11095,164.4378
12.00116,0,10.96466,163.4118
12.19024,0,10.80947,162.3579
12.37887,0,10.64486,161.2776
12.55922,0,10.47034,160.1726
12.73904,0,10.28531,159.0444
12.9101,0,10.08913,157.8953
13.08253,0,9.881101,156.7265
13.24387,0,9.660508,155.5395
13.41021,0,9.433374,154.3364
13.72293,0,9.032053,151.8863
13.86374,0,8.82999,150.6431
14.02029,0,8.650159,149.3906
14.15088,0,8.456717,148.1293
14.29595,0,8.282513,146.8605
14.42345,0,8.114912,145.5841
14.55689,0,7.933271,144.3012
14.68188,0,7.786667,143.014
14.68188,0,7.786667,143.014
14.80317,0,7.629991,141.7218
14.92591,0,7.473763,140.4259
15.03489,0,7.341028,139.1242
15.15604,0,7.194495,137.8173
15.25278,0,7.067083,136.5023
15.36291,0,6.943595,135.1802
15.45733,0,6.808313,133.8527
15.55435,0,6.707401,132.5172
15.64825,0,6.59258,131.1747
15.73181,0,6.486867,129.8218
15.82581,0,6.394368,128.4593
15.89552,0,6.287681,127.0841
15.89552,0,6.287681,127.0841
15.97863,0,6.211742,125.6927
16.05242,0,6.127111,124.2868
16.11593,0,6.044693,122.8682
16.17965,0,5.982127,121.4344
16.24346,0,5.904903,119.9833
16.29587,0,5.853345,118.5168
16.34239,0,5.798503,117.033
16.38824,0,5.740929,115.5309
16.43319,0,5.709036,114.0126
16.46412,0,5.661992,112.4773
16.49006,0,5.636693,110.9244
